,ALL,AAPL,ABT,ABBV,ACN,AMGN,AMZN,AIG,BLK,C,BAC,CAT,BK,AXP,CL,BMY,BIIB,BA,DD,CVS,COST,CMCSA,CSCO,CVX,COP,COF,DHR,EXC,FOXA,F,DUK,FDX,EMR,FB,DOW,FOX,DIS,GOOG,GOOGL,HAL,GM,HON,GILD,HD,GS,GD,GE,LMT,KO,LOW,IBM,INTC,KMI,JPM,JNJ,LLY,MDLZ,MO,MA,MS,MRK,MMM,MDT,MON,MET,MCD,MSFT,OXY,PG,ORCL,NKE,PEP,PM,PFE,NEE,PYPL,TGT,SBUX,T,QCOM,SLB,SPG,TXN,SO,VZ,USB,WFC,UNP,V,WBA,USD,UPS,UNH
1517236200,98.04,41.99,63.31,122.31,161.19,198.0,1417.68,64.26,574.42,79.96,32.28,162.58,57.52,99.41,73.79,64.43,358.48,340.82,107.983,83.63,198.32,41.98,42.85,128.48,59.66,104.6,103.69,27.34,,11.12,77.29,267.69,72.99,185.98,,,111.54,1175.58,1186.48,54.8,43.02,154.761,88.8,204.92,272.48,225.5,125.231,351.42,47.7,106.84,159.465,49.98,18.71,116.2,143.68,87.6,44.54,69.83,168.55,57.45,58.807,256.01,86.72,,54.4,177.77,93.92,76.24,86.86,51.94,67.58,119.67,108.61,37.021,38.92,84.31,76.8,57.02,37.26,67.32,76.38,162.92,112.65,43.99,54.13,57.99,65.82,136.05,124.84,80.27,12.086,130.64,247.41
1517322600,98.45,41.743,62.44,115.88,159.7,191.27,1437.82,63.35,562.29,78.62,31.88,163.76,56.7,98.71,74.67,63.96,352.59,337.71,106.93,80.19,197.91,42.34,42.25,125.23,58.46,103.47,101.6,27.311,,11.06,77.66,261.46,72.47,187.12,,,110.11,1163.69,1177.37,54.14,42.7,152.365,87.29,201.81,268.94,224.28,122.692,350.39,47.41,105.18,156.424,48.79,18.23,115.11,142.43,86.09,44.34,69.82,167.19,56.6,57.872,251.54,85.96,,49.73,172.48,92.74,74.76,86.95,50.96,67.33,119.89,107.94,35.863,38.775,83.78,75.1,57.19,37.44,66.99,74.54,162.61,109.89,44.8,53.9,57.4,65.28,135.36,123.55,76.13,11.529,128.11,236.65
1517409000,98.77,41.857,62.16,112.22,160.7,186.05,1450.89,63.92,561.8,78.48,32.0,162.78,56.7,99.4,74.24,62.6,347.81,354.37,107.571,78.69,194.87,42.53,41.54,125.35,58.81,103.96,101.28,27.468,,10.97,78.5,262.48,72.23,186.89,,,108.67,1169.94,1182.22,53.7,42.41,153.036,83.8,200.9,267.89,222.48,124.385,354.85,47.59,104.73,156.501,48.14,17.98,115.67,138.19,81.45,44.4,70.34,169.0,56.55,56.536,250.5,85.89,,48.07,171.14,95.01,74.97,86.34,51.59,68.22,120.3,107.23,35.142,39.605,85.32,75.22,56.81,37.45,68.25,73.58,163.37,109.67,45.11,54.07,57.14,65.78,133.5,124.23,75.26,11.655,127.32,236.78
1517495400,98.72,41.945,62.18,116.34,160.46,185.56,1390.0,64.17,565.19,79.2,32.5,162.24,57.5,100.0,73.33,62.8,346.0,356.94,104.61,78.79,193.47,41.89,41.7,125.57,59.35,104.72,101.86,26.99,,10.92,76.84,261.83,72.58,193.09,,,110.49,1167.7,1181.59,54.51,42.43,153.016,83.49,199.9,272.23,225.21,123.231,357.38,47.45,103.86,155.258,47.65,18.06,116.87,140.02,82.41,45.87,69.93,172.93,57.45,57.118,247.94,84.98,,48.39,171.9,94.26,76.1,85.85,51.63,67.65,120.3,105.17,34.943,39.085,78.4,74.97,56.0,39.16,66.8,75.51,159.65,110.08,44.38,54.3,57.46,65.51,132.38,125.72,76.06,11.388,119.51,235.22
1517581800,97.94,40.125,61.69,115.17,156.9,187.01,1429.95,63.04,548.32,77.02,31.95,157.49,56.33,96.68,72.43,63.48,343.83,348.91,100.896,76.45,190.99,41.11,40.93,118.58,57.72,101.57,102.18,26.904,,10.71,76.53,255.87,70.57,190.28,,,108.7,1111.9,1119.2,52.19,41.0,150.141,81.73,193.97,260.04,221.72,120.308,352.66,46.73,101.5,152.036,46.15,17.5,114.28,137.68,81.18,45.5,69.4,170.55,55.48,55.878,245.17,84.45,,47.56,169.38,91.78,73.58,84.25,50.13,67.22,118.67,103.44,34.734,38.98,76.57,72.95,55.77,38.07,66.07,73.69,156.52,107.66,44.17,52.98,56.9,64.07,129.36,120.91,73.56,10.791,116.47,231.88
1517841000,95.02,39.123,58.73,109.51,151.83,174.75,1390.0,60.63,524.97,73.27,30.26,151.08,54.38,92.01,69.81,60.96,328.31,328.88,96.555,73.32,182.77,39.2,38.78,112.62,55.94,97.0,96.7,26.334,,10.24,75.81,248.5,68.44,181.26,,,104.7,1055.8,1062.39,50.04,39.54,143.93,78.37,183.11,249.11,211.22,114.692,336.46,44.89,97.58,145.822,44.52,16.81,108.8,130.39,77.49,43.94,66.04,164.59,52.55,53.817,231.44,81.42,,45.89,163.85,88.0,70.91,81.06,48.09,64.39,114.46,98.69,32.894,38.572,74.705,70.77,54.69,36.63,61.73,71.35,155.12,104.21,43.72,50.5,54.62,58.16,124.14,116.27,70.43,9.719,113.3,220.02
1517927400,96.6,40.757,58.86,111.2,154.69,176.65,1442.84,60.26,535.22,74.82,31.2,156.41,55.49,94.18,70.41,60.9,332.86,340.91,102.319,74.02,185.01,39.67,40.17,117.18,55.94,98.44,97.05,26.013,,10.76,74.49,250.18,69.25,185.31,,,106.17,1080.6,1084.43,50.63,41.86,145.109,80.38,191.04,258.7,212.46,117.462,337.59,44.67,100.22,148.509,44.91,17.33,112.11,131.83,77.99,44.55,66.53,169.28,54.33,52.92,233.63,81.67,,46.2,165.18,91.33,71.22,82.38,49.4,65.22,113.56,100.33,33.472,37.39,75.68,72.71,55.61,36.83,64.4,71.04,155.98,105.87,43.49,50.83,54.62,57.28,131.15,119.97,71.79,10.497,112.71,225.18
1518013800,96.87,39.885,58.67,113.62,155.15,177.47,1416.78,60.47,532.26,74.99,31.25,154.34,55.34,93.61,70.17,62.63,326.89,348.12,100.483,74.35,183.19,40.15,40.34,115.29,55.63,98.12,95.25,25.785,,10.76,74.4,251.15,68.96,180.18,,,104.76,1048.58,1055.41,49.69,42.39,144.908,82.76,191.29,257.1,214.95,117.308,345.43,44.56,99.92,147.084,45.2,17.29,112.87,131.42,76.72,44.05,66.79,168.73,54.55,53.321,233.19,81.35,,46.26,165.71,89.61,69.87,81.84,48.87,65.63,113.5,98.88,33.188,37.022,75.59,73.25,54.46,36.93,65.04,69.75,154.86,101.98,43.34,51.01,54.8,57.54,128.96,119.65,71.53,10.325,111.91,225.82
1518100200,90.06,38.787,56.27,108.48,150.51,173.12,1350.5,58.28,509.38,71.87,29.74,145.99,53.29,88.34,68.95,62.69,311.79,329.66,97.081,70.55,178.61,38.19,38.77,112.3,53.24,91.8,92.16,25.663,,10.43,74.32,239.27,66.4,171.58,,,101.35,1001.52,1007.71,47.41,40.75,139.953,78.22,181.22,246.35,206.05,111.154,334.3,43.1,95.01,141.099,42.75,16.8,107.88,126.36,74.21,42.68,64.05,160.62,51.79,52.223,222.89,78.38,,44.28,158.97,85.01,68.47,80.22,46.84,62.49,110.15,100.39,31.907,36.322,72.32,71.11,53.77,35.57,62.42,67.4,152.18,97.66,43.4,49.04,52.65,55.4,124.86,113.86,68.22,9.299,109.28,216.46
1518186600,90.89,39.103,57.17,111.3,153.84,173.46,1339.6,60.22,521.51,73.68,30.33,149.21,54.08,91.72,69.76,62.7,316.78,332.83,98.889,69.39,180.72,38.57,39.53,113.5,52.02,92.02,94.46,26.291,,10.53,76.1,235.32,69.07,176.11,,,103.09,1037.78,1046.27,46.7,41.46,141.755,79.32,184.12,249.3,212.1,114.923,341.42,43.13,97.17,142.935,43.95,17.24,110.04,129.53,76.23,42.14,64.03,165.2,52.14,52.357,225.21,79.48,,44.61,160.8,88.18,68.18,79.92,47.73,65.49,111.18,99.94,32.41,37.025,74.75,72.45,54.58,36.05,63.99,65.19,157.2,100.49,44.33,49.88,53.75,56.13,127.28,116.32,68.46,9.89,106.39,220.96
1518445800,90.73,40.678,57.41,111.93,154.95,174.87,1386.23,59.61,525.38,74.76,31.12,152.29,54.61,94.7,70.19,63.16,316.63,343.8,102.248,69.87,181.06,38.54,40.6,113.98,53.41,95.19,95.41,26.512,,10.7,76.81,239.93,70.31,176.41,,,103.39,1051.94,1054.56,47.92,42.0,143.259,80.14,184.06,253.16,209.53,114.0,345.81,43.97,97.78,144.742,44.83,17.3,111.74,130.27,76.25,42.53,65.35,168.19,53.43,52.891,229.19,80.24,,44.62,163.9,89.13,69.87,81.33,48.15,65.98,111.93,102.4,32.884,37.5,75.28,71.88,55.38,36.37,65.66,66.84,156.8,101.94,44.68,50.11,53.97,56.5,128.64,118.47,68.46,10.241,106.31,225.69
1518532200,92.13,41.085,57.64,111.86,156.84,175.94,1414.51,59.43,521.27,75.18,31.18,153.97,54.81,94.56,70.3,63.87,316.99,343.16,100.696,70.11,184.15,38.96,41.23,113.29,53.32,95.31,94.98,26.398,,10.59,77.08,240.32,70.38,173.15,,,104.12,1052.1,1054.14,47.39,41.4,142.33,80.79,183.72,255.53,211.81,112.846,350.23,44.19,96.06,144.12,44.46,17.39,112.43,129.96,76.21,42.8,65.64,170.12,53.39,52.385,231.36,80.22,,45.2,162.4,89.83,69.72,81.5,48.49,65.87,112.14,103.05,33.15,37.768,74.97,73.88,55.67,36.6,65.7,65.92,155.49,100.98,44.62,50.08,54.14,58.0,128.3,118.35,68.29,10.263,107.56,226.64
1518618600,95.03,41.842,58.28,113.08,159.79,179.52,1451.05,59.41,539.94,76.71,32.0,158.06,55.98,96.23,69.62,65.35,296.08,344.85,101.522,69.79,187.35,39.43,42.09,113.63,55.51,97.38,96.1,26.106,,10.74,75.48,240.82,71.31,179.52,,,104.6,1069.7,1072.7,47.87,41.81,144.132,81.82,184.69,262.58,218.25,114.615,354.66,44.1,96.93,147.954,45.38,17.45,115.03,129.67,77.03,42.96,65.18,172.52,55.05,52.385,232.0,81.86,,46.7,159.99,90.81,69.85,80.68,49.45,67.96,109.11,102.54,33.387,37.52,77.27,75.35,55.99,36.41,66.59,65.87,154.09,102.68,43.58,49.51,55.31,59.55,133.19,120.83,68.49,10.753,106.6,228.78
1518705000,94.52,43.248,59.5,114.9,161.06,183.6,1461.76,59.23,540.65,77.08,32.21,159.98,56.16,96.56,71.22,68.98,299.38,356.46,102.262,70.49,191.48,40.08,44.08,112.53,54.54,98.67,97.47,26.748,,10.76,76.2,245.03,71.5,179.96,,,105.18,1089.52,1091.36,46.89,41.85,147.045,81.55,185.27,267.68,225.4,114.231,361.0,44.78,96.51,149.149,45.92,17.31,115.51,131.23,78.02,44.08,,174.69,55.4,53.426,234.87,82.94,,46.73,160.78,92.66,69.43,82.41,50.64,68.29,110.97,103.69,33.88,38.607,78.295,76.04,56.58,37.0,65.28,66.21,156.15,104.57,44.56,49.74,55.1,60.02,133.89,122.28,69.78,11.015,108.31,226.02
1518791400,95.04,43.107,60.17,118.6,162.66,183.55,1448.69,59.47,541.1,76.82,31.97,156.29,56.25,96.79,71.46,68.96,291.87,355.04,102.404,71.9,191.56,39.79,44.33,112.14,54.65,99.53,97.54,26.947,,10.61,76.7,244.19,72.99,177.36,,,106.53,1094.8,1095.5,47.5,41.09,147.63,80.7,186.97,267.62,224.19,115.769,360.53,44.98,96.31,149.312,45.56,17.06,114.68,133.15,78.97,44.14,65.46,175.65,55.14,53.712,236.67,83.31,,46.64,157.79,92.0,68.16,82.6,50.71,68.3,111.06,104.31,34.402,39.013,78.37,75.7,56.48,37.14,64.85,66.28,156.09,104.47,43.93,50.15,55.61,59.95,134.27,121.85,70.92,10.925,106.4,229.37
1519137000,93.65,42.963,59.12,117.98,161.44,182.98,1468.35,60.04,542.6,76.46,31.93,155.56,56.42,97.19,70.03,67.35,287.45,353.35,101.935,70.66,188.12,39.47,44.06,110.98,54.84,98.46,96.85,26.876,,10.63,75.69,240.98,71.07,176.01,,,105.98,1102.46,1103.59,47.16,40.77,147.927,80.94,186.71,264.89,221.83,113.385,358.69,43.99,95.65,148.337,46.32,17.0,114.71,130.87,77.55,43.76,64.19,175.35,55.06,52.462,235.07,81.61,,46.89,157.16,92.72,67.99,81.34,49.89,67.49,109.48,102.85,34.165,38.452,77.06,72.86,55.97,36.77,63.99,65.61,155.59,105.29,43.47,48.92,54.91,59.95,130.23,122.01,70.91,11.152,104.71,226.66
1519223400,93.41,42.768,58.99,117.91,160.46,182.43,1482.92,60.18,543.56,77.0,31.87,155.23,56.45,97.5,69.14,66.53,286.1,352.37,100.995,68.76,185.75,39.01,43.31,109.06,53.75,97.39,97.35,26.434,,10.6,75.33,243.3,71.81,177.91,,,105.05,1111.34,1113.75,46.55,40.56,147.649,80.69,183.06,263.4,220.75,111.462,357.06,43.34,95.34,147.189,45.94,16.75,115.19,129.91,77.55,43.62,63.93,172.32,55.1,52.052,232.18,80.72,,46.95,158.64,91.49,67.21,80.24,49.43,67.05,108.0,103.72,33.928,37.94,76.51,72.96,56.1,36.31,63.4,64.4,151.3,103.66,42.92,47.96,55.1,59.73,132.5,120.43,69.63,11.047,104.7,225.13
1519309800,92.8,43.125,58.99,117.56,160.32,182.45,1485.34,59.96,539.53,76.27,31.69,158.86,55.9,97.35,69.39,65.94,284.81,355.92,102.376,68.0,186.59,38.8,42.94,109.89,54.91,96.67,97.36,26.562,,10.63,75.54,245.43,72.09,178.99,,,105.24,1106.63,1109.9,47.13,40.91,146.94,79.4,185.47,261.43,220.14,112.462,355.41,43.52,96.89,146.444,45.8,16.66,114.98,129.91,77.19,43.51,63.34,172.95,54.86,52.071,236.0,80.41,,46.63,160.66,91.73,67.92,80.84,49.59,67.13,109.26,102.98,33.909,38.077,77.7,75.03,55.4,36.47,62.18,64.96,154.03,103.93,43.02,47.87,54.27,58.81,133.6,120.38,69.67,10.963,105.08,227.09
1519396200,94.37,43.875,59.71,118.75,162.95,186.67,1500.0,60.07,549.75,77.08,32.03,162.41,56.9,98.8,70.3,67.95,292.78,356.66,104.269,68.16,189.81,39.5,44.0,112.59,57.05,99.04,99.33,27.275,,10.7,77.22,252.22,72.19,183.29,,,107.25,1126.79,1128.09,48.45,40.91,148.675,80.91,188.35,266.77,221.0,111.462,358.69,44.04,97.49,148.681,47.73,17.01,117.31,132.02,78.75,43.75,64.59,175.76,56.07,52.357,237.02,80.39,,47.47,163.06,94.06,68.32,81.05,50.5,68.16,109.68,106.11,34.402,39.065,79.69,75.41,56.14,36.72,63.32,66.5,156.66,107.04,44.07,48.29,55.49,59.17,134.97,122.93,70.36,11.468,105.61,230.16
1519655400,95.75,44.743,60.53,121.54,164.74,188.5,1521.95,59.01,563.97,77.65,32.42,163.69,58.18,101.64,71.07,68.63,290.01,363.48,105.407,68.23,192.81,39.58,45.36,114.6,56.59,100.75,100.83,27.126,,10.89,77.92,254.51,73.53,184.93,,,109.81,1143.75,1143.7,48.23,41.54,149.997,81.79,188.46,271.26,226.78,112.692,358.7,44.03,97.51,151.606,49.11,16.92,118.77,132.07,80.18,44.77,65.43,177.87,57.01,53.492,244.14,82.42,,47.55,163.58,95.42,67.27,81.63,51.17,69.65,110.94,106.68,35.19,38.662,79.35,76.9,57.17,37.46,66.98,66.73,159.07,109.63,44.03,49.09,55.84,59.97,138.79,124.59,70.6,11.994,108.07,234.06
1519741800,94.01,44.597,60.55,118.26,162.55,185.79,1511.98,58.23,552.77,76.38,32.33,161.26,57.99,99.58,69.92,67.84,290.1,364.64,102.988,68.25,190.1,36.66,45.04,113.61,55.83,99.25,99.57,26.562,,10.61,76.33,248.74,73.09,181.46,,,104.87,1118.29,1117.51,47.62,40.17,147.525,80.36,184.98,267.93,223.89,111.538,358.17,43.62,95.79,149.665,49.91,16.64,117.36,131.67,78.7,44.01,64.0,175.93,56.72,52.214,240.78,81.24,,47.22,,94.2,66.75,80.54,50.73,68.03,110.89,104.08,34.915,37.92,79.46,75.57,56.57,36.87,66.34,66.91,153.93,108.34,43.4,48.04,55.01,59.21,133.74,123.37,69.14,12.052,105.69,232.52
1519828200,92.26,44.53,60.33,115.83,161.01,183.77,1512.45,57.34,549.43,75.49,32.1,154.63,57.03,97.51,68.97,66.2,288.99,362.21,100.056,67.73,190.9,36.21,44.78,111.92,54.31,97.93,,26.419,,10.61,75.34,246.41,71.06,178.32,,,103.16,1104.73,1103.92,46.42,39.35,144.831,78.73,182.27,262.93,222.45,108.538,352.44,43.22,89.59,148.977,49.29,16.2,115.5,129.88,77.02,43.9,62.95,175.76,56.02,51.737,235.51,79.89,,46.19,157.74,93.77,65.6,78.52,50.67,67.03,109.73,103.55,34.45,38.037,79.41,75.41,57.1,36.3,65.0,65.64,153.51,108.35,43.06,47.74,54.36,58.41,130.25,122.94,68.89,11.749,104.41,226.16
1519914600,92.06,43.75,58.79,113.84,156.15,183.29,1493.45,56.47,535.58,73.66,31.48,150.23,55.51,95.14,68.86,65.69,282.35,349.69,97.864,67.15,189.03,36.54,43.8,112.04,53.88,96.51,95.99,26.348,,10.29,75.56,243.7,69.58,175.94,,,102.57,1069.52,1071.41,46.03,37.79,141.093,77.53,179.64,256.78,219.15,107.846,339.69,43.43,87.96,147.046,47.84,16.21,113.43,127.28,76.5,43.62,62.43,173.49,54.49,51.24,231.34,78.3,,45.73,155.7,92.85,65.63,78.7,49.71,66.32,108.12,104.68,33.805,38.307,78.64,74.13,56.17,36.0,64.96,65.22,154.94,106.53,43.98,47.96,53.17,57.31,128.41,120.4,70.2,11.243,106.43,224.45
1520001000,91.61,44.053,59.46,115.04,157.5,185.08,1500.25,56.51,537.58,73.68,31.63,146.38,55.37,95.6,69.27,66.17,286.96,344.67,97.394,67.46,189.33,36.49,44.06,111.64,54.06,96.72,96.22,26.334,,10.4,75.35,241.31,69.36,176.62,,,102.99,1078.92,1084.14,46.03,37.43,141.985,78.69,178.46,258.12,223.34,108.615,341.72,43.72,85.34,147.696,48.98,16.1,113.32,128.82,77.23,44.42,62.55,175.02,,51.87,230.37,78.33,,45.5,148.27,93.05,65.64,79.5,50.32,65.89,109.04,106.81,34.108,38.213,78.87,75.15,56.93,36.35,64.74,65.47,155.52,108.22,44.2,48.26,53.41,57.41,128.5,120.77,70.58,11.697,105.37,225.19
1520260200,92.89,44.205,60.37,115.66,158.85,190.13,1523.61,57.62,545.26,74.42,32.13,151.12,56.41,96.66,70.07,66.82,286.95,352.75,99.145,68.31,191.48,36.78,44.52,113.15,53.99,97.9,97.58,26.876,,10.58,77.49,241.94,70.15,180.4,,,103.41,1090.93,1094.76,46.26,37.74,142.339,77.92,181.74,263.12,224.64,110.923,342.36,43.89,86.33,150.048,49.75,16.21,115.06,129.79,77.7,45.06,64.13,178.53,55.49,51.908,232.81,79.74,,46.39,151.03,93.64,65.92,80.29,51.29,65.05,109.43,107.7,34.269,38.755,79.07,75.14,56.99,36.7,64.01,66.16,157.46,109.01,44.84,48.71,53.97,57.59,130.32,121.88,70.55,11.868,105.81,228.38
1520346600,93.43,44.167,60.88,114.56,158.03,190.35,1537.64,58.03,548.66,74.06,32.11,153.75,56.87,96.07,69.64,65.47,285.98,348.92,100.753,67.65,191.46,36.87,44.29,113.65,54.06,98.04,97.75,26.512,,10.63,75.86,243.04,70.47,179.78,,,104.94,1095.06,1100.9,45.92,37.93,143.125,79.32,181.64,266.93,224.81,112.615,339.5,43.93,87.12,148.872,50.71,16.11,115.16,128.22,77.19,45.57,64.77,177.53,56.56,51.813,233.66,80.41,,47.07,151.2,93.32,65.66,80.02,51.5,65.24,109.58,107.98,34.042,38.315,79.23,71.79,57.03,36.87,62.14,66.63,157.63,109.69,44.1,48.89,54.17,57.07,131.29,121.06,69.79,12.253,109.8,226.18
1520433000,93.39,43.757,61.29,114.72,158.55,187.53,1545.0,57.31,547.43,73.92,32.18,151.51,56.9,95.64,69.68,66.1,284.54,347.04,99.871,67.51,187.36,36.12,44.2,113.84,54.07,97.63,100.82,26.262,,10.63,75.25,241.68,69.59,183.71,,,103.59,1109.64,1115.04,45.83,37.74,144.16,79.99,178.58,265.35,226.28,111.615,342.2,43.82,86.11,151.358,51.32,16.05,114.73,129.04,77.44,43.58,64.07,179.21,56.88,51.975,235.57,81.13,,47.05,152.38,93.86,65.19,79.16,51.72,64.17,109.84,106.89,34.089,38.263,79.52,71.43,57.03,36.91,62.49,66.23,155.92,108.56,43.67,48.84,53.66,56.6,131.11,121.85,69.5,12.301,109.21,227.27
1520519400,94.33,44.235,61.87,117.01,158.5,187.16,1551.86,56.27,553.39,74.11,32.2,153.59,55.69,96.59,71.02,66.75,284.69,348.73,100.454,68.36,185.69,36.88,44.34,113.35,53.57,98.15,101.61,26.712,,10.61,75.99,240.47,70.21,182.34,,,104.03,1126.0,1129.38,46.01,37.84,144.946,80.07,177.94,266.34,226.65,111.692,341.78,44.45,86.16,149.34,50.74,16.01,114.74,132.06,78.89,44.0,65.43,179.25,56.96,52.252,236.34,82.21,,46.84,154.44,94.43,62.96,79.97,52.13,65.11,112.08,109.0,34.63,38.577,79.87,69.75,57.47,37.11,61.82,66.74,156.28,109.49,43.41,49.01,53.94,56.72,132.28,122.22,68.97,12.251,108.8,224.73
1520605800,96.03,44.995,63.6,119.29,161.51,191.1,1578.89,56.57,577.18,76.11,32.72,158.25,57.23,99.05,71.24,67.92,286.1,354.52,102.803,69.27,188.58,37.13,45.37,117.22,55.06,100.79,103.74,26.748,,10.73,76.13,247.12,72.27,185.23,,,104.73,1160.04,1160.84,46.99,37.84,147.802,80.72,182.16,270.77,229.95,114.923,340.49,44.82,87.28,152.304,52.19,16.33,118.04,133.8,79.61,44.27,65.65,183.24,58.67,52.615,241.35,83.15,,47.84,157.24,96.54,63.67,80.29,52.97,66.3,112.54,108.3,34.886,38.702,80.71,70.49,58.46,37.05,63.03,68.78,156.57,111.53,43.76,49.01,55.28,58.23,137.28,124.51,70.6,12.792,110.38,225.43
1520861400,94.85,45.43,63.62,118.3,161.69,189.3,1598.39,56.61,571.79,76.02,32.84,154.5,56.44,97.67,71.08,67.45,279.9,344.19,101.536,69.01,189.37,36.96,45.55,116.79,54.74,100.46,103.4,26.769,,10.81,76.55,246.54,71.42,184.76,,,105.17,1164.5,1165.93,46.92,37.83,145.905,81.06,179.71,273.38,224.64,116.154,333.1,44.53,87.68,153.212,51.52,16.55,117.66,132.63,79.04,44.39,65.77,182.54,58.91,52.824,239.8,83.3,,47.02,157.74,96.77,63.89,79.86,52.9,66.82,112.75,107.14,34.734,38.597,80.6,70.67,59.4,37.36,62.81,68.09,156.74,111.63,43.82,48.8,55.01,58.02,136.66,124.24,70.15,13.06,108.91,222.77
1520947800,96.41,44.993,63.2,119.75,162.49,189.75,1588.18,55.94,564.06,74.91,32.36,153.69,55.96,95.37,70.87,66.68,283.24,338.67,100.44,68.25,187.46,36.43,45.16,116.46,53.96,98.82,102.8,26.705,,10.78,76.47,250.77,71.23,181.88,,,103.73,1138.17,1139.91,46.1,38.01,145.205,81.72,178.35,268.53,223.35,111.0,333.46,44.57,86.14,152.314,51.78,16.5,116.25,134.35,79.15,44.04,66.13,181.01,58.03,52.834,237.57,83.47,,47.1,158.22,94.41,64.2,79.72,52.58,66.17,113.6,107.24,34.867,38.667,80.2,71.17,59.05,37.39,59.7,67.14,157.47,110.59,43.59,48.65,54.15,57.56,136.83,123.2,69.86,12.754,109.33,226.94
1521034200,96.41,44.61,62.86,118.94,161.0,190.57,1591.0,54.93,558.96,73.47,32.14,152.54,54.87,94.53,69.99,66.63,285.72,330.26,98.191,67.05,184.63,36.02,45.28,115.13,53.96,97.2,102.18,26.983,,11.02,77.0,246.91,70.74,184.19,,,103.9,1149.49,1148.89,46.24,37.69,144.17,81.1,177.41,264.43,221.69,109.769,331.68,43.78,86.38,151.166,51.86,16.42,114.95,132.32,78.49,43.88,63.82,180.12,56.99,52.29,234.29,82.3,,46.91,158.24,93.85,64.04,79.0,52.32,66.2,112.61,105.61,34.488,39.502,83.31,70.65,58.83,37.03,60.12,66.43,158.49,109.97,44.05,48.45,53.27,56.63,134.83,122.58,68.55,12.69,108.76,225.38
1521120600,96.81,44.662,62.59,114.93,162.86,189.75,1582.32,54.66,557.93,73.34,32.1,154.57,54.85,94.39,69.56,66.25,286.7,329.98,96.612,65.86,185.51,36.15,45.33,115.58,54.03,98.05,102.22,27.011,,11.07,76.74,247.4,70.93,183.86,,,103.24,1149.58,1150.61,45.29,37.85,144.793,79.51,178.07,266.61,222.6,110.462,333.23,43.67,85.54,152.591,50.88,16.31,115.24,133.06,78.75,43.39,63.81,180.95,57.22,52.719,235.87,82.03,,46.96,161.61,94.18,63.91,78.67,52.37,66.39,111.99,104.99,34.706,39.535,82.57,70.63,59.37,37.04,59.89,65.35,156.6,109.71,43.93,48.29,53.36,56.83,136.26,123.41,67.38,12.682,109.72,229.48
1521207000,97.53,44.505,63.18,113.71,160.89,188.24,1571.68,54.3,563.66,73.47,32.17,156.46,55.0,95.61,69.62,66.6,287.62,330.47,96.725,65.65,185.87,35.83,45.01,115.4,54.93,99.36,101.93,27.375,,11.15,77.59,252.03,72.38,185.09,,,102.87,1135.73,1134.42,45.91,37.94,145.473,79.74,178.96,267.6,222.74,110.077,331.4,43.46,87.0,153.212,51.17,16.41,115.44,133.68,80.49,43.19,63.19,182.55,57.51,53.12,237.22,81.29,,47.32,162.36,94.6,64.45,78.97,52.27,65.91,111.64,103.46,34.896,40.26,82.16,70.99,59.0,37.0,60.62,66.1,157.13,109.97,44.19,48.56,53.26,55.9,137.16,124.53,67.57,12.752,110.91,227.86
1521466200,96.78,43.825,62.26,112.03,160.62,182.55,1544.93,54.45,553.83,72.7,31.98,152.15,54.34,94.84,70.06,66.07,278.37,331.76,94.733,63.63,184.15,35.3,44.27,113.89,53.57,98.65,100.31,27.261,,11.01,77.04,249.61,70.73,172.56,,,101.48,1099.82,1100.07,44.68,37.01,143.959,77.18,177.1,262.53,223.9,108.231,335.25,43.26,85.79,150.43,50.83,16.0,114.53,130.24,78.73,42.35,62.48,180.58,56.95,52.128,231.56,80.13,,47.09,159.01,92.89,63.65,78.66,51.95,65.71,110.36,101.74,34.469,39.982,80.3,70.34,58.3,36.58,58.37,64.7,155.43,107.86,44.17,48.31,52.8,55.48,136.98,123.21,66.62,12.163,108.46,225.05
1521552600,97.39,43.81,62.65,112.65,162.88,182.03,1586.51,55.63,557.52,72.92,31.98,154.06,54.43,94.95,69.69,66.43,279.68,337.63,94.491,62.94,187.35,34.57,44.37,114.5,54.7,98.67,100.56,27.325,,10.99,76.43,251.99,70.55,168.15,,,101.35,1097.71,1095.8,45.49,36.89,144.227,76.92,178.16,263.19,225.38,104.923,335.6,43.16,85.73,149.331,51.55,15.61,114.64,131.21,78.37,42.35,61.52,182.51,57.47,52.137,232.45,79.9,,47.2,159.38,93.13,63.91,78.31,47.05,66.8,109.9,100.27,34.469,40.105,80.86,71.56,58.66,36.34,58.26,65.56,154.58,109.46,43.85,47.69,52.6,54.9,137.77,124.91,66.05,12.432,108.03,226.78
1521639000,96.84,42.818,62.42,112.45,162.03,181.59,1581.86,55.84,564.16,73.32,31.87,155.8,54.61,94.74,68.69,66.1,277.29,337.1,95.971,62.42,186.07,34.49,44.31,117.04,57.04,98.18,99.81,27.154,,11.1,76.18,249.02,71.15,169.39,,,101.82,1090.88,1094.0,47.11,37.58,145.071,76.49,178.02,261.85,223.75,106.769,335.47,43.0,87.25,149.799,51.56,15.91,114.74,131.19,78.24,42.03,60.0,180.75,57.11,52.185,234.14,80.04,,47.22,158.66,92.48,66.04,77.04,47.02,66.35,108.74,97.75,34.412,40.02,81.04,70.14,58.47,36.0,56.81,67.74,154.34,108.64,43.9,47.28,52.55,54.79,138.56,123.22,66.27,12.456,107.65,222.82
